movie_id,movie_title,released_date,about,streaming on,subscription ,language,no.of reviews,ratings,award_name,true_story,companies
43503,The Adventures of Tintin,2011-10-25,"Intrepid young reporter, Tintin and his loyal dog, Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",hulu,yes,English,2061,6.7,FALSE,FALSE, Paramount Pictures    Columbia Pictures    WingNut Films    Amblin Entertainment    Nickelodeon Movies    Kennedy/Marshall Company The    Hemisphere Media Capital  
47296,Harry Potter and the Prisoner of Azkaban,2004-05-31,"Harry, Ron and Hermione return to Hogwarts for another magic-filled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black – and turns to sympathetic Professor Lupin for help.",hulu ,yes,English,5877,7.7,FALSE,FALSE,  Pictures    Heyday films    Warner Bros.  
62814,Australia,2008-11-18,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",netflix,yes,English,694,6.3,FALSE,FALSE, Bazmark Films    Ingenious Film Partners    Twentieth Century Fox Film Corporation    Dune Entertainment III    ScreenWest  
44522,After Earth,2013-05-30,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",hulu,yes,English,2532,5,FALSE,FALSE, Columbia Pictures    Blinding Edge Pictures    Overbrook Entertainment  
99794,Dinosaur,2000-05-19,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,prime,yes,English,542,6.2,FALSE,FALSE, Walt Disney Pictures    Walt Disney Feature Animation  
53876,Night at the Museum: Secret of the Tomb,2014-12-17,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",prime,yes,English,1851,6.1,FALSE,FALSE, Twentieth Century Fox Film Corporation     Pictures     Laps Entertainment    Moving Picture Company (MPC)    TSG Entertainment  
60109,Megamind,2010-10-28,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",netflix,yes,English,1918,6.7,FALSE,FALSE, DreamWorks Animation  
77606,Harry Potter and the Philosopher's Stone,2001-11-16,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",netflix,yes,English,7006,7.5,FALSE,FALSE,  Pictures    Warner Bros.    Heyday Films  
79335,R.I.P.D.,2013-07-18,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,hulu,yes,English,1260,5.4,FALSE,FALSE, Universal Pictures    Original Film    Dark Horse Entertainment  
20641,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea, butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.",hulu,yes,English,6985,7.5,FALSE,FALSE, Walt Disney Pictures    Jerry Bruckheimer Films  
56261,The Hunger Games: Mockingjay - Part 1,2014-11-18,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,hulu ,yes,English,5584,6.6,FALSE,FALSE, Lionsgate    Color Force  
87771,The Da Vinci Code,2006-05-17,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",netflix,yes,English,2704,6.5,FALSE,FALSE, Columbia Pictures    Imagine Entertainment    Skylark Productions    Government of Malta  
96615,Rio 2,2014-03-19,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",hulu,yes,English,978,6.3,FALSE,FALSE, Blue Sky Studios    Twentieth Century Fox Animation  
49186,X2,2003-04-24,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses –  Magneto and Mystique – to unhinge Stryker's scheme to exterminate all mutants.",prime,yes,English,3506,6.8,FALSE,FALSE, Twentieth Century Fox Film Corporation    Donners' Company    Bad Hat Harry Productions    Marvel Enterprises    XM Productions    XF Canada Productions  
53282,Fast Five,2011-04-20,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",prime,yes,English,2438,7.1,FALSE,FALSE, Universal Pictures    Original Film    One Race Productions  
85142,Sherlock Holmes: A Game of Shadows,2011-11-22,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",netflix,yes,English,3886,7,FALSE,FALSE, Village Roadshow Pictures    Silver Pictures    Lin Pictures    Warner Bros.    Wigram Productions  
17017,Clash of the Titans,2010-04-01,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",netflix,yes,English,2233,5.6,FALSE,FALSE, The Zanuck Company    Legendary Pictures    Thunder Road Pictures    Warner Bros.    Moving Picture Company (MPC)  
37650,Total Recall,1990-06-01,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",hulu,yes,English,1710,7.1,FALSE,FALSE, TriStar Pictures    Carolco Pictures    Carolco International N.V.  
72902,The 13th Warrior,1999-08-27,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",hulu,yes,English,510,6.4,FALSE,FALSE, Touchstone Pictures  
78160,The Bourne Legacy,2012-08-08,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",hulu ,yes,English,2651,6,FALSE,FALSE, Universal Pictures    Dentsu    Relativity Media    Kennedy/Marshall Company The    Captivate Entertainment  
79712,Batman & Robin,1997-06-20,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",netflix,yes,English,1418,4.2,FALSE,FALSE, PolyGram Filmed Entertainment    Warner Bros.  
38601,How the Grinch Stole Christmas,2000-11-17,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",hulu,yes,English,1386,6.2,FALSE,FALSE, Imagine Entertainment    Universal Pictures  
12720,The Day After Tomorrow,2004-05-26,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",prime,yes,English,2392,6.2,FALSE,FALSE, Lions Gate Films    Twentieth Century Fox Film Corporation    Centropolis Entertainment    Mark Gordon Productions    Mel's Cite du Cinema  
16171,Mission: Impossible II,2000-05-24,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",prime,yes,English,1928,5.9,FALSE,FALSE, Paramount Pictures    Cruise/Wagner Productions    Munich Film Partners & Company (MFP) MI Productions  
